dip,off_amp,d_occ0
-0.6437005062473631,0.008062500000000033,-0.024999999999999994
0.12464402417859333,0.0251875000000001,0.0
18.362711643149183,-0.1454375000000001,1.0
-0.4114881918978468,0.04018750000000011,-0.024999999999999994
-1.0509632702640497,6.250000000000006e-05,-0.04999999999999999
0.07070400026693568,0.03074999999999988,0.0
0.4783947566558715,0.02168749999999999,0.02500000000000001
0.4606724052679141,0.02849999999999985,0.025000000000000022
0.48262738035099195,-0.060750000000000214,0.024999999999999994
2.0485798382533904,0.021812499999999967,0.09999999999999999
-1.4282403046240426,0.018875000000000024,-0.07499999999999998
0.15783428257762244,0.073375,0.0
2.2743035630836617,0.02437499999999991,0.12499999999999999
1.0180626593660653,0.016499999999999918,0.05000000000000002
1.4924037133175645,-0.04006249999999978,0.07499999999999998
1.4833553676595543,-0.16887499999999997,0.07499999999999998
0.3815941605256179,-0.10268749999999993,0.025
-0.39053240594039274,0.13293750000000007,-0.02500000000000001
-0.9329474807811571,-0.018562500000000086,-0.05000000000000002
1.5909061276508207,0.6209999999999998,0.07500000000000001
-0.4609401971017597,0.32168749999999996,-0.024999999999999994
-1.4749123179611126,0.10718749999999991,-0.075
-1.0293083958005698,0.24037499999999995,-0.075
-0.5062232249191205,0.09250000000000015,-0.024999999999999994
0.5062582027309195,0.024812500000000078,0.024999999999999994
-1.24692720697866,0.11949999999999991,-0.049999999999999996
-0.7631625088244272,0.06674999999999978,-0.049999999999999996
-1.0284394067864984,0.04462500000000001,-0.05
-3.2237698332128724,0.18137500000000006,-0.175
-0.9771201088140105,0.040812499999999995,-0.04999999999999999
-0.9627781286594286,0.006562499999999968,-0.05000000000000002
0.4846426673300246,0.25818749999999996,0.025
-1.1689647961205152,0.10768750000000007,-0.05
-1.36569610801509,0.8241874999999999,-0.075
0.9599788589965126,0.33412499999999995,0.05
-0.7866180193604819,0.11775000000000002,-0.05
1.5423850302586826,-0.10731249999999987,0.075
-1.477382224607267,0.35587499999999983,-0.075
-1.0088259983248675,0.10312500000000002,-0.05
-1.274784786777452,0.12799999999999995,-0.07500000000000001
-0.9031829186174107,0.1100000000000001,-0.05
1.177116874193266,0.07875000000000001,0.05
-1.2867651373902191,0.43349999999999966,-0.075
-1.0316025740223091,0.077125,-0.05
-1.1038229031917204,0.04975000000000008,-0.05
-1.4872407536144772,0.1898749999999997,-0.075
-0.5420887880757685,0.22281250000000008,-0.025
0.017697834672592894,0.13187499999999996,0.0
0.964937622871541,0.27224999999999994,0.04999999999999999
1.80182721255153,0.20825000000000002,0.1
-2.8022678220774786,0.052875000000000075,-0.15000000000000002
16.019963643661306,0.20425000000000001,0.85
0.09942552758221201,0.24012499999999998,0.0
-0.5509612976277116,-0.12924999999999992,-0.024999999999999994
-2.535960751804841,0.007999999999999861,-0.125
-0.9313895802638705,-0.04556250000000005,-0.04999999999999999
-1.049528840593786,-0.02550000000000007,-0.05
0.33738235753684354,0.05299999999999999,0.024999999999999994
-0.1687624229441207,0.07868750000000013,0.0
1.8794517313670558,-0.016062500000000028,0.1
0.9331654125657667,-0.04799999999999995,0.04999999999999999
0.39394011906696624,0.2570625000000001,0.024999999999999994
-1.1803922432059748,0.11650000000000049,-0.049999999999999996
-0.8175703712907434,0.2574374999999999,-0.049999999999999996
-1.06934369403714,0.01037500000000012,-0.05
0.4400721082988843,-0.07643749999999991,0.024999999999999994
0.4985702166049917,-0.07643750000000002,0.02500000000000001
0.02582885631348608,-0.002375000000000021,0.0
-2.3640071485023735,0.09356250000000015,-0.125
-0.926241401520199,0.035250000000000024,-0.04999999999999999
0.48991741640776554,-0.1691875,0.025
-0.3817357809196569,0.6548750000000001,-0.02500000000000001
-0.41385897545277395,0.07443750000000002,-0.024999999999999994
-2.1166402732665275,0.04431250000000002,-0.09999999999999999
-0.1459926436325274,-0.009125000000000112,0.0
-0.3641544781186159,-0.023250000000000173,-0.025000000000000022
1.8906255728549262,-0.020500000000000136,0.1
1.3479132096886608,-0.001750000000000064,0.07500000000000001
-1.3096302172195202,0.061499999999999846,-0.07500000000000001
-0.15655686898683552,0.04443750000000002,0.0
-0.3974724319543981,0.28318750000000004,-0.025000000000000022
0.3232306622143959,0.18437500000000007,0.0
-0.6042723057623758,0.07043749999999997,-0.049999999999999996
1.4668882212594532,-0.043374999999999865,0.07500000000000001
0.7030664868016716,0.10099999999999998,0.04999999999999999
0.37173245194218296,-0.017749999999999953,0.02500000000000001
1.3555375388417052,0.08006250000000009,0.07500000000000001
0.32290660203968,0.0077499999999999965,0.024999999999999994
-1.4831489800998896,0.09256250000000005,-0.07499999999999998
-2.040586415236004,0.21593750000000003,-0.09999999999999999
2.385999871652227,0.040312500000000015,0.125
-0.3853060530129335,0.08275000000000009,0.0
-2.1760105189576735,0.11881249999999997,-0.125
-0.37355007360801595,-0.022062500000000103,-0.024999999999999994
-0.4075601947104004,0.003812499999999809,0.0
0.4782774277806787,0.057124999999999884,0.025
-0.475232658424698,-0.01499999999999993,-0.02500000000000001
0.3081943245469647,-0.019437499999999774,0.02500000000000001
-1.0264045023381692,-0.06675000000000011,-0.04999999999999999
-0.3190344950096691,-0.007062500000000136,-0.024999999999999994
1.8199807887031016,-0.0093124999999999,0.09999999999999999
-2.445344217554963,0.04806249999999985,-0.125
-0.3752783845144294,0.01093749999999991,-0.024999999999999994
0.9993077978198417,-0.10131249999999986,0.05
-1.0794390050042497,0.05412500000000009,-0.05
-2.076094230687374,0.038687499999999944,-0.09999999999999999
